,0
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.0
1758,0.0
1759,0.0
1760,0.0
1761,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.0
1766,0.0
1767,0.0
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.0
1785,0.0
1786,0.0
1787,0.0
1788,0.0
1789,0.0
1790,0.0
1791,0.0
1792,0.0
1793,0.0
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,0.0
1808,0.0
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,2.0
1824,50.0
1825,62.0
1826,79.0
1827,44.0
1828,67.0
1829,39.0
1830,51.0
1831,45.0
1832,28.0
1833,53.0
1834,43.0
1835,74.0
1836,43.0
1837,28.0
1838,53.0
1839,49.0
1840,186.0
1841,98.0
1842,42.0
1843,56.0
1844,72.0
1845,129.0
1846,63.0
1847,73.0
1848,62.0
1849,62.0
1850,45.0
1851,76.0
1852,53.0
1853,70.0
1854,97.0
1855,71.0
1856,84.0
1857,52.0
1858,55.0
1859,82.0
1860,35.0
1861,90.0
1862,30.0
1863,124.0
1864,235.0
1865,25.0
1866,100.0
1867,54.0
1868,79.0
1869,60.0
1870,27.0
1871,63.0
1872,56.0
1873,51.0
1874,97.0
1875,71.0
1876,35.0
1877,58.0
1878,49.0
1879,57.0
1880,41.0
1881,69.0
1882,0.0
1883,0.0
1884,6.0
1885,25.0
1886,53.0
1887,84.0
1888,58.0
1889,108.0
1890,127.0
1891,96.0
1892,75.0
1893,43.0
1894,108.0
1895,72.0
1896,66.0
1897,57.0
1898,49.0
1899,95.0
1900,55.0
1901,96.0
1902,53.0
1903,39.0
1904,62.0
1905,85.0
1906,7.0
1907,4.0
1908,7.0
1909,25.0
1910,68.0
1911,43.0
1912,14.0
1913,59.0
1914,63.0
1915,72.0
1916,33.0
1917,96.0
1918,47.0
1919,52.0
1920,6.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,0.0
1928,0.0
1929,0.0
1930,0.0
1931,0.0
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,0.0
1937,0.0
1938,0.0
1939,0.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,3.0
1946,3.0
1947,82.0
1948,108.0
1949,23.0
1950,32.0
1951,47.0
1952,28.0
1953,77.0
1954,58.0
1955,7.0
1956,5.0
1957,7.0
1958,85.0
1959,66.0
1960,53.0
1961,80.0
1962,55.0
1963,77.0
1964,52.0
1965,70.0
1966,45.0
1967,31.0
1968,68.0
1969,4.0
1970,31.0
1971,3.0
1972,79.0
1973,129.0
1974,52.0
1975,74.0
1976,45.0
1977,62.0
1978,71.0
1979,62.0
1980,42.0
1981,21.0
1982,59.0
1983,82.0
1984,188.0
1985,56.0
1986,13.0
1987,14.0
1988,61.0
1989,30.0
1990,71.0
1991,76.0
1992,66.0
1993,37.0
1994,46.0
1995,6.0
1996,245.0
1997,56.0
1998,52.0
1999,42.0
2000,70.0
2001,62.0
2002,119.0
2003,96.0
2004,219.0
2005,28.0
2006,34.0
2007,3.0
2008,7.0
2009,53.0
2010,107.0
2011,50.0
2012,48.0
2013,61.0
2014,47.0
2015,43.0
2016,37.0
2017,139.0
2018,86.0
2019,130.0
2020,106.0
2021,137.0
2022,61.0
2023,66.0
2024,76.0
2025,50.0
2026,26.0
2027,79.0
2028,78.0
2029,54.0
2030,0.0
2031,0.0
2032,11.0
2033,16.0
2034,125.0
2035,175.0
2036,74.0
2037,61.0
2038,71.0
2039,127.0
2040,68.0
2041,61.0
2042,199.0
2043,81.0
2044,36.0
2045,67.0
2046,85.0
2047,70.0
2048,114.0
2049,42.0
2050,98.0
2051,19.0
2052,32.0
2053,98.0
2054,124.0
2055,57.0
2056,67.0
2057,86.0
2058,88.0
2059,76.0
2060,32.0
2061,46.0
2062,131.0
2063,52.0
2064,92.0
2065,113.0
2066,49.0
2067,54.0
2068,54.0
2069,103.0
2070,37.0
2071,40.0
2072,106.0
2073,344.0
2074,44.0
2075,30.0
2076,107.0
2077,173.0
2078,123.0
2079,88.0
2080,60.0
2081,85.0
2082,126.0
2083,48.0
2084,178.0
2085,16.0
2086,21.0
2087,49.0
2088,62.0
2089,72.0
2090,74.0
2091,45.0
2092,91.0
2093,98.0
2094,54.0
2095,86.0
2096,56.0
2097,90.0
2098,342.0
2099,181.0
2100,87.0
2101,42.0
2102,50.0
2103,155.0
2104,101.0
2105,98.0
2106,82.0
2107,51.0
2108,58.0
2109,139.0
2110,191.0
2111,66.0
2112,76.0
2113,128.0
2114,144.0
2115,86.0
2116,96.0
2117,33.0
2118,71.0
2119,78.0
2120,123.0
2121,111.0
2122,213.0
2123,229.0
2124,114.0
2125,136.0
2126,94.0
2127,215.0
2128,52.0
2129,164.0
2130,151.0
2131,216.0
2132,127.0
2133,111.0
2134,35.0
2135,3.0
2136,3.0
2137,11.0
2138,3.0
2139,3.0
