,0
1515,9.0
1516,7.0
1517,11.0
1518,11.0
1519,11.0
1520,9.0
1521,11.0
1522,11.0
1523,8.0
1524,11.0
1525,9.0
1526,14.0
1527,11.0
1528,9.0
1529,11.0
1530,7.0
1531,8.0
1532,11.0
1533,8.0
1534,11.0
1535,4.0
1536,7.0
1537,3.0
1538,3.0
1539,4.0
1540,9.0
1541,3.0
1542,4.0
1543,11.0
1544,12.0
1545,11.0
1546,11.0
1547,14.0
1548,8.0
1549,11.0
1550,9.0
1551,11.0
1552,11.0
1553,8.0
1554,8.0
1555,12.0
1556,11.0
1557,12.0
1558,3.0
1559,4.0
1560,11.0
1561,7.0
1562,5.0
1563,8.0
1564,11.0
1565,11.0
1566,11.0
1567,11.0
1568,12.0
1569,7.0
1570,11.0
1571,11.0
1572,8.0
1573,3.0
1574,7.0
1575,11.0
1576,4.0
1577,11.0
1578,11.0
1579,7.0
1580,9.0
1581,8.0
1582,11.0
1583,11.0
1584,7.0
1585,11.0
1586,11.0
1587,11.0
1588,8.0
1589,8.0
1590,4.0
1591,11.0
1592,11.0
1593,11.0
1594,11.0
1595,9.0
1596,8.0
1597,11.0
1598,7.0
1599,8.0
1600,11.0
1601,5.0
1602,11.0
1603,5.0
1604,8.0
1605,4.0
1606,6.0
1607,12.0
1608,9.0
1609,11.0
1610,2.0
1611,9.0
1612,11.0
1613,8.0
1614,11.0
1615,9.0
1616,9.0
1617,13.0
1618,11.0
1619,11.0
1620,11.0
1621,8.0
1622,7.0
1623,9.0
1624,8.0
1625,11.0
1626,7.0
1627,11.0
1628,9.0
1629,11.0
1630,8.0
1631,7.0
1632,7.0
1633,11.0
1634,11.0
1635,11.0
1636,3.0
1637,10.0
1638,11.0
1639,7.0
1640,11.0
1641,11.0
1642,11.0
1643,11.0
1644,7.0
1645,11.0
1646,11.0
1647,2.0
1648,12.0
1649,9.0
1650,11.0
1651,9.0
1652,8.0
1653,11.0
1654,7.0
1655,12.0
1656,11.0
1657,7.0
1658,7.0
1659,11.0
1660,11.0
1661,12.0
1662,11.0
1663,12.0
1664,11.0
1665,11.0
1666,12.0
1667,11.0
1668,7.0
1669,11.0
1670,13.0
1671,11.0
1672,8.0
1673,5.0
1674,11.0
1675,12.0
1676,8.0
1677,1.0
1678,11.0
1679,5.0
1680,11.0
1681,11.0
1682,9.0
1683,11.0
1684,7.0
1685,8.0
1686,5.0
1687,8.0
1688,8.0
1689,2.0
1690,12.0
1691,4.0
1692,13.0
1693,4.0
1694,5.0
1695,7.0
1696,11.0
1697,6.0
1698,10.0
1699,11.0
1700,8.0
1701,11.0
1702,12.0
1703,7.0
1704,11.0
1705,8.0
1706,11.0
1707,7.0
1708,11.0
1709,12.0
1710,7.0
1711,4.0
1712,13.0
1713,9.0
1714,6.0
1715,3.0
1716,12.0
1717,11.0
1718,6.0
1719,3.0
1720,12.0
1721,9.0
1722,7.0
1723,11.0
1724,12.0
1725,5.0
1726,8.0
1727,8.0
