,0
1895,40.0
1896,50.0
1897,95.0
1898,290.0
1899,94.0
1900,41.0
1901,40.0
1902,53.0
1903,63.0
1904,82.0
1905,56.0
1906,114.0
1907,106.0
1908,81.0
1909,91.0
1910,125.0
1911,54.0
1912,5.0
1913,0.0
1914,8.0
1915,7.0
1916,57.0
1917,38.0
1918,19.0
1919,53.0
1920,27.0
1921,86.0
1922,82.0
1923,56.0
1924,52.0
1925,31.0
1926,30.0
1927,0.0
1928,0.0
1929,0.0
1930,0.0
1931,0.0
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,0.0
1937,0.0
1938,0.0
1939,0.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,0.0
1951,7.0
1952,84.0
1953,92.0
1954,45.0
1955,15.0
1956,47.0
1957,27.0
1958,37.0
1959,68.0
1960,23.0
1961,12.0
1962,7.0
1963,60.0
1964,54.0
1965,68.0
1966,62.0
1967,113.0
1968,54.0
1969,58.0
1970,65.0
1971,86.0
1972,18.0
1973,74.0
1974,15.0
1975,10.0
1976,71.0
1977,74.0
1978,68.0
1979,68.0
1980,74.0
1981,55.0
1982,72.0
1983,81.0
1984,28.0
1985,51.0
1986,62.0
1987,45.0
1988,138.0
1989,33.0
1990,10.0
1991,32.0
1992,95.0
1993,77.0
1994,70.0
1995,239.0
1996,22.0
1997,53.0
1998,78.0
1999,54.0
2000,47.0
2001,40.0
2002,82.0
2003,81.0
2004,64.0
2005,64.0
2006,92.0
2007,68.0
2008,26.0
2009,7.0
2010,8.0
2011,82.0
2012,84.0
2013,114.0
2014,98.0
2015,42.0
2016,94.0
2017,82.0
2018,138.0
2019,65.0
2020,49.0
2021,84.0
2022,66.0
2023,69.0
2024,35.0
2025,38.0
2026,32.0
2027,31.0
2028,31.0
2029,112.0
2030,218.0
2031,9.0
2032,0.0
2033,3.0
2034,103.0
2035,134.0
2036,83.0
2037,71.0
2038,74.0
2039,277.0
2040,226.0
2041,121.0
2042,180.0
2043,74.0
2044,97.0
2045,47.0
2046,59.0
2047,60.0
2048,78.0
2049,82.0
2050,54.0
2051,103.0
2052,228.0
2053,96.0
2054,74.0
2055,89.0
2056,83.0
2057,111.0
2058,96.0
2059,84.0
2060,61.0
2061,71.0
2062,76.0
2063,45.0
2064,44.0
2065,129.0
2066,62.0
2067,82.0
2068,53.0
2069,146.0
2070,36.0
2071,72.0
2072,84.0
2073,81.0
2074,87.0
2075,60.0
2076,102.0
2077,53.0
2078,92.0
2079,105.0
2080,177.0
2081,101.0
2082,51.0
2083,106.0
2084,42.0
2085,18.0
2086,45.0
2087,22.0
2088,115.0
2089,122.0
2090,80.0
2091,101.0
2092,30.0
2093,183.0
2094,57.0
2095,116.0
2096,49.0
2097,113.0
2098,102.0
2099,70.0
2100,70.0
2101,199.0
2102,39.0
2103,106.0
2104,104.0
2105,91.0
